756205,4211
1341959,4205
1219094,4204
2166311,4199
945279,4196
1150597,4188
1649842,4183
1949715,4179
476149,4167
2033294,4129
1675841,4122
2245775,4120
1071416,4118
816627,4109
1474947,4090
2227344,4086
1690355,4062
1695991,4046
941197,4045
1623093,4039
1256809,4034
339058,4022
1983406,4017
816734,4008
507728,4002
983692,3992
203993,3988
291562,3985
171126,3978
1474795,3977
972691,3942
61843,3940
727998,3940
1736329,3933
1915794,3928
892780,3928
1063410,3926
1020320,3926
1675838,3922
1385399,3910
1236756,3908
878721,3891
1892411,3890
2223057,3879
1700275,3874
1639736,3856
1961270,3850
2222861,3837
2185824,3835
1253771,3817
1003944,3807
1893432,3806
889729,3804
1068383,3797
407544,3785
1654383,3769
949888,3768
369921,3767
991733,3763
1281115,3762
1089041,3752
599863,3744
722525,3740
297411,3737
1786111,3734
899732,3734
602973,3729
190045,3726
1962198,3726
764841,3725
812590,3712
973278,3705
1054503,3696
522773,3683
1486738,3680
245924,3679
821691,3675
759056,3674
1744385,3661
1636104,3643
1453152,3639
646530,3634
994495,3631
715074,3627
1836484,3625
1010850,3623
973744,3622
1623285,3617
161787,3613
1628131,3612
2304259,3610
871154,3610
1383388,3607
850252,3597
2041573,3597
1770368,3596
2449784,3592
1082245,3580
1385398,3580
1586059,3579
929613,3571
593823,3566
2530755,3562
1512177,3558
1690353,3557
2282067,3556
1828346,3541
1181933,3539
1726994,3535
514516,3528
1500990,3521
633373,3519
1438917,3516
2044362,3509
784751,3507
1645699,3504
1099752,3504
2118440,3503
1762730,3503
1119965,3501
675330,3487
1650477,3486
380646,3481
2060306,3475
743688,3470
313225,3454
1818428,3445
2222862,3431
1917082,3416
1382895,3415
808849,3413
2026320,3407
722968,3403
1605598,3391
2451194,3389
1410860,3383
2964230,3371
1285526,3367
123585,3355
2444151,3347
1836593,3343
1403240,3337
1014241,3327
2449791,3324
885030,3321
1786703,3314
949029,3310
1562308,3298
633519,3295
1797548,3294
155929,3279
2349469,3259
2485259,3257
114446,3257
1769144,3253
1893431,3247
1651290,3240
2360155,3237
549280,3231
980431,3230
1018776,3229
884664,3222
192508,3219
1988911,3216
1973410,3214
365637,3193
2063622,3180
677751,3177
961692,3176
785394,3167
434870,3159
1018238,3158
1932923,3146
1036133,3140
1697722,3135
1580814,3126
1278814,3121
1343515,3118
1736332,3106
1752315,3104
540798,3093
1524133,3093
307618,3088
2156120,3087
909244,3085
105265,3085
163789,3081
2316176,3077
1762727,3076
351189,3066
183511,3047
547598,3043
843155,3033
415887,3033
761857,3032
853412,3024
821070,3022
1790044,3022
874048,3022
657509,3021
2469346,3020
785982,3010
351796,3005
698218,3001
948389,3001
1158325,2992
2603107,2988
603797,2984
1252651,2981
161611,2980
1736333,2977
151588,2977
2518844,2976
1640330,2974
1608897,2959
888015,2956
1718671,2953
1384827,2952
877625,2948
847314,2947
207659,2944
1993380,2941
2055202,2933
1935596,2930
2461089,2929
2030431,2924
723891,2922
659648,2920
970331,2919
2315558,2917
621703,2915
1572367,2915
1080094,2915
2020258,2913
2245786,2912
1675830,2910
151569,2909
374835,2904
1970565,2903
1810299,2898
535808,2894
158587,2890
1473301,2887
968742,2885
722934,2884
147365,2884
793107,2880
2684033,2877
2245784,2873
1706834,2869
397535,2862
735356,2857
632523,2856
1720423,2855
969651,2852
2449781,2850
2116804,2845
1640362,2837
1053519,2835
840686,2832
1562151,2828
1579673,2824
797889,2811
2615748,2801
2084862,2801
978326,2801
1826438,2800
345099,2798
1620946,2798
890903,2790
992281,2789
950234,2783
719517,2780
1949536,2768
2077126,2765
1620144,2763
1593361,2763
2586235,2762
381251,2760
394141,2757
865344,2753
836907,2752
1553157,2751
1576304,2748
2338610,2746
1827432,2737
2096054,2730
893696,2730
847315,2724
135385,2722
759192,2711
1828343,2707
366142,2699
539394,2698
163054,2693
891867,2691
756448,2685
514456,2677
1102144,2673
809469,2673
2449789,2669
1783812,2667
1720903,2666
1829998,2666
2505956,2661
813198,2660
766938,2648
1508874,2645
2090847,2645
2245771,2643
2480904,2642
1911333,2639
1071424,2639
2245781,2636
2164274,2634
896855,2634
1263036,2630
86324,2627
1909493,2623
1849120,2622
577517,2620
1563453,2618
793697,2611
2365443,2608
1919312,2607
1531842,2606
3126758,2605
1053231,2603
703905,2595
813200,2593
983410,2593
1649989,2591
1100265,2589
1487213,2576
537377,2566
1643386,2564
1876015,2563
1936782,2558
150621,2556
1836274,2554
1496486,2554
1618799,2552
968065,2551
678468,2550
890467,2530
622287,2529
1201303,2529
3121360,2528
2150739,2528
186721,2518
148316,2517
269963,2515
889327,2514
2889075,2512
869240,2507
1056140,2502
885153,2502
161632,2500
901854,2499
900631,2496
799236,2493
1572868,2487
832140,2487
1785888,2484
1095534,2483
1473299,2481
1934139,2481
1941088,2475
3042164,2472
1800249,2472
1694501,2467
1347841,2466
1577478,2463
407314,2463
1415441,2462
2923009,2460
538286,2453
577427,2449
1036393,2448
1911335,2444
2461086,2443
742717,2440
2050536,2439
1494828,2438
1520956,2434
1466471,2428
797018,2426
2048477,2422
2335100,2422
1385397,2415
819641,2412
1019417,2411
2036365,2410
1936122,2404
1758874,2402
962800,2399
978382,2396
888010,2394
1869937,2393
811127,2388
918723,2387
795988,2374
128718,2374
888305,2374
786867,2366
1859185,2362
728186,2360
2452960,2354
948153,2350
2047629,2345
765567,2345
1822016,2343
2349470,2342
592367,2342
521458,2341
1807735,2340
754084,2339
2420454,2337
1500991,2335
1655728,2334
263070,2332
2078961,2329
82734,2323
1588277,2322
602259,2321
1885374,2320
1783814,2319
1973474,2315
580225,2315
1083055,2315
2742956,2314
1889563,2310
132490,2305
892853,2304
403180,2302
1355247,2287
2802630,2284
1236582,2280
239265,2280
909494,2279
2030843,2273
756508,2269
1981053,2267
1858799,2261
1267082,2260
952620,2259
1313431,2254
1174467,2250
230523,2248
1944926,2245
114716,2241
834587,2239
1258440,2233
1241396,2232
957154,2229
744040,2226
1962945,2224
2969237,2223
450182,2223
1125784,2216
693195,2216
523139,2209
792581,2208
229180,2207
99342,2200
2131079,2192
1593847,2192
1796420,2190
1596706,2189
1971795,2187
1120086,2186
1962275,2185
614323,2183
1623206,2177
1797557,2168
790048,2165
638551,2164
1758428,2163
2149446,2160
746736,2160
368524,2159
680875,2159
1611251,2157
860022,2153
995837,2153
2755127,2149
329283,2145
2742960,2144
1535708,2143
2266773,2142
2473353,2142
2519706,2141
2404837,2132
1810372,2131
2090846,2124
1458748,2120
866938,2119
1701892,2117
166116,2117
1054501,2104
736213,2103
1029562,2097
229493,2095
2245785,2094
2328680,2092
1916880,2091
1628503,2090
2196278,2087
1119043,2087
946773,2085
822682,2085
1291657,2084
805256,2081
1775286,2081
1951733,2078
672429,2077
1040044,2076
1712377,2072
2116802,2069
524018,2068
977197,2068
149388,2066
1155987,2064
169450,2057
996108,2053
555113,2052
1952177,2051
2044366,2050
1104841,2050
2477261,2046
2468862,2044
2022201,2043
2150740,2043
425385,2043
1663107,2040
1583228,2038
595161,2036
1796685,2036
2468864,2031
853166,2031
1582674,2030
2964221,2029
2004342,2029
519009,2029
1564521,2028
338682,2027
1403949,2027
1658695,2025
95431,2022
1911346,2022
159029,2022
1793142,2020
2112902,2019
1102400,2018
152180,2015
446256,2015
438061,2014
878963,2010
1092364,2008
1255789,2005
802291,2005
806017,2003
2726492,2002
1992711,2001
1977528,2000
770576,2000
2161929,1999
1474944,1996
557821,1995
1797628,1995
1784189,1992
958661,1990
1417132,1988
2005307,1987
3217116,1987
665252,1986
1797692,1984
2822288,1983
1554502,1977
1087664,1976
861381,1975
616929,1973
1184359,1970
1064909,1960
2112908,1958
139634,1957
1649990,1957
1578009,1956
321356,1950
1935636,1950
341891,1949
1093107,1946
1396072,1944
705329,1943
1899511,1941
316547,1941
1330828,1940
1031604,1940
733753,1940
1716732,1939
1836302,1939
2922912,1938
1051587,1935
1822957,1933
1969005,1932
1827558,1930
817929,1930
1968836,1922
915154,1917
1100700,1917
1934828,1917
2060304,1914
996356,1912
2394642,1911
1925409,1911
1476606,1909
538573,1909
901234,1908
1898522,1907
402496,1907
740692,1898
2136676,1897
2051592,1895
1831841,1893
244281,1892
263368,1891
986610,1887
500753,1886
176960,1885
815071,1884
118751,1884
557963,1883
2409643,1876
1121032,1876
2588639,1875
1294950,1873
828935,1870
466789,1869
2742959,1869
520475,1869
747855,1868
2197401,1867
882432,1867
2570594,1867
1948943,1865
1675833,1864
2831362,1863
1367804,1860
1534639,1860
1956122,1858
611879,1857
691529,1855
148988,1854
164020,1852
1401283,1852
1974023,1850
665200,1850
1174565,1848
2394645,1847
1783947,1844
1699366,1843
1842043,1839
2099714,1838
1795805,1832
3221890,1828
1271007,1827
1017602,1827
1676639,1825
1983676,1824
1297716,1822
737025,1817
1986949,1817
1963209,1817
1092200,1817
2663986,1816
95543,1816
471971,1814
790415,1812
1849273,1812
195165,1809
2796473,1807
261725,1807
805798,1806
456042,1806
118226,1800
2149823,1797
2627437,1797
660357,1796
744221,1794
1844229,1792
937647,1792
797329,1791
1450273,1790
674206,1789
958423,1787
979231,1787
1854022,1782
1116124,1781
1750033,1779
796621,1777
1018411,1773
889634,1772
2156842,1766
1221602,1765
1319547,1763
676193,1761
1752311,1761
1685634,1761
695580,1760
2216530,1759
2097992,1759
1464219,1759
514515,1759
2014468,1757
2245776,1757
404910,1754
1536491,1753
453565,1751
1353259,1750
1178526,1749
1731701,1749
2794354,1748
1023086,1748
1969122,1747
838030,1747
1947968,1742
983102,1741
667730,1741
297345,1741
1811527,1736
2328396,1735
1799100,1731
2837544,1728
633375,1727
148083,1724
1799197,1724
2269172,1723
1052871,1723
606613,1723
1110483,1721
1104798,1721
1935389,1717
471257,1717
1983519,1716
1801761,1715
154165,1715
1982762,1715
243008,1714
820480,1713
215099,1712
2593880,1711
1354114,1710
741840,1708
514518,1705
360736,1704
1651468,1703
1861010,1702
1128411,1700
1278221,1692
2022204,1690
1657612,1688
2478227,1688
1989857,1684
335628,1681
574050,1681
1508978,1678
946082,1674
3018109,1673
679485,1672
1270576,1672
249257,1670
143853,1667
738929,1666
2778999,1664
615141,1663
2389623,1662
948371,1662
1094888,1660
1257732,1659
2468865,1656
996397,1656
2245773,1653
2051808,1653
1670139,1650
93842,1648
275266,1647
423986,1643
1881837,1642
550235,1641
957931,1641
1200112,1636
932141,1631
848994,1628
1791963,1627
92426,1623
261705,1620
931908,1618
731966,1617
786980,1615
889319,1612
1124179,1612
840338,1612
1064417,1609
1097543,1608
1945555,1608
766475,1607
1820840,1605
1972662,1605
929905,1603
1609741,1602
914237,1599
714190,1599
648072,1599
446612,1598
339055,1598
308009,1596
1355964,1596
1677118,1596
1561819,1595
1817847,1594
1102145,1593
623793,1593
1634027,1592
2685038,1588
1911347,1584
658387,1582
844014,1580
762864,1579
1046951,1578
988793,1577
1501840,1577
381500,1577
2620911,1575
1873147,1572
1039869,1571
972364,1565
1558876,1564
143798,1562
1024483,1559
1974323,1559
2245767,1558
2632230,1556
966136,1556
1441095,1555
1867520,1554
847296,1554
1859166,1553
416403,1552
946711,1552
2302615,1551
96142,1551
1599266,1550
718679,1548
1832351,1547
1635233,1546
527712,1546
1462180,1543
1382054,1540
1800993,1538
934411,1538
1675837,1536
941270,1535
454289,1535
467609,1530
1182090,1530
53554,1528
894471,1527
995835,1526
1183810,1523
1827412,1523
457257,1521
2225036,1520
1093374,1520
2606880,1519
2350478,1517
1848803,1516
158621,1516
1990449,1514
3210497,1514
1032374,1514
1213586,1512
1590373,1510
1253664,1510
1210405,1509
1509460,1508
1988907,1508
962959,1507
460456,1507
455013,1507
962500,1505
2302135,1505
2061024,1505
266925,1505
1571141,1504
1256875,1504
127736,1502
1674283,1502
549629,1502
677886,1499
1086057,1496
869145,1495
1783726,1495
161338,1493
768986,1492
838063,1492
2040756,1490
1741062,1490
516748,1488
2467910,1484
1295253,1483
947526,1483
380353,1482
2757595,1482
533775,1480
860107,1480
1828339,1479
470315,1478
810827,1478
1628133,1477
1942387,1475
154357,1475
815219,1474
257512,1474
1657639,1473
917817,1471
2409644,1470
910124,1468
1115737,1465
784411,1464
375836,1462
1770623,1459
2522353,1457
798932,1456
659333,1454
834354,1452
744305,1452
2624904,1451
1102147,1450
497555,1450
2067117,1449
3410893,1449
1892353,1449
1512368,1448
1006382,1448
1558869,1447
729986,1447
1888718,1444
2092400,1443
1204252,1441
667685,1440
1012197,1440
1489207,1436
1264367,1435
763294,1435
2168425,1435
1594727,1433
1330055,1432
1972480,1430
2103566,1429
601405,1429
316258,1429
1054507,1428
1825875,1426
3410653,1425
1077323,1423
2098783,1422
688907,1421
2586467,1420
1512179,1420
431147,1418
801849,1416
1586061,1415
2756887,1415
1065898,1414
3071981,1413
477442,1413
877899,1412
737001,1412
425890,1411
1632362,1410
3036835,1409
1613624,1409
1653519,1409
3063239,1408
635679,1407
1229675,1406
2330482,1405
2034057,1404
539361,1404
775074,1403
1736327,1402
1491266,1402
1498492,1401
2993974,1400
1898518,1398
2480927,1397
2112898,1397
165325,1395
860472,1394
1179870,1394
1532375,1394
1812660,1393
2685040,1393
1512180,1392
2450629,1390
780200,1390
1815796,1390
150238,1389
871844,1388
931597,1386
236486,1384
1139717,1382
244224,1381
820619,1381
137205,1379
1707113,1378
2245787,1378
747082,1377
2302027,1376
272291,1376
1431005,1374
661705,1374
114346,1374
2822286,1373
700321,1368
846259,1367
1658801,1366
1053236,1366
1635388,1365
2025939,1363
872657,1362
2716750,1361
664388,1359
220411,1358
1804239,1357
1988749,1357
2761068,1354
1153526,1353
112218,1352
644971,1351
684760,1351
2202719,1351
805797,1345
915210,1344
397864,1344
921252,1344
1796684,1342
281500,1341
759638,1340
2328751,1339
281157,1339
791264,1337
2996123,1336
544993,1336
1896298,1333
1301498,1332
841630,1332
665663,1332
1218649,1331
386728,1330
889322,1330
2410946,1328
1768904,1327
2657557,1326
662064,1324
1566387,1324
94994,1322
255694,1321
2522366,1321
1053232,1319
1383473,1319
93680,1318
1946507,1317
350132,1317
982390,1317
457448,1317
2465106,1316
1256136,1315
132043,1313
870839,1311
1783968,1310
1566017,1310
1252078,1309
2609731,1308
1651309,1308
2013012,1307
1677119,1307
1541907,1306
699318,1306
2098548,1306
908042,1305
543814,1305
846261,1305
137111,1304
1791443,1302
930498,1302
2619743,1301
899103,1301
553034,1300
2022202,1299
733755,1298
672564,1297
1955242,1296
2522352,1296
126229,1293
3048810,1292
663992,1291
221677,1291
1808741,1287
655300,1287
781766,1287
2208203,1286
786021,1284
439956,1284
327899,1281
1746869,1280
1645700,1280
2069748,1279
2600870,1278
1754777,1275
193523,1275
1023492,1274
1533603,1273
1851366,1269
1849718,1269
1385415,1269
1070687,1266
180901,1266
1874119,1263
2410949,1262
1846674,1261
245377,1261
1898523,1258
1696042,1258
253449,1257
2327792,1256
1807737,1255
2044367,1254
1532288,1253
996109,1253
266685,1252
742675,1250
746738,1249
609741,1249
2584022,1247
1860434,1247
912134,1244
2118442,1244
1508535,1243
2395929,1243
1215538,1242
1060568,1242
2287401,1241
673787,1241
657054,1240
2601893,1239
1917157,1238
128568,1235
792410,1235
442243,1235
905800,1233
2609733,1233
1177545,1233
1620271,1232
1736730,1231
1926434,1231
545389,1231
2315560,1230
1158434,1230
626245,1229
2779000,1228
2204927,1228
459939,1227
791636,1227
1529804,1227
1973475,1226
153771,1225
2223734,1225
1573320,1224
692241,1223
205282,1222
1207223,1222
1256532,1222
978325,1221
258252,1221
958093,1221
1070793,1221
1675843,1220
1933112,1220
162071,1218
688886,1215
2151203,1215
164183,1212
1621319,1211
965016,1210
2409659,1209
135247,1209
1888719,1208
804882,1207
225301,1206
126134,1206
1831842,1205
1803401,1205
872110,1203
760466,1202
1583484,1202
609129,1201
404687,1200
1262435,1200
1496389,1200
932432,1198
710881,1198
1619561,1197
829336,1197
2522356,1197
1649064,1196
2861739,1196
2461848,1195
794985,1195
2428358,1194
1885376,1193
1209277,1193
939983,1192
1127204,1191
1183255,1191
1480224,1187
271848,1187
128899,1187
736214,1184
1282628,1183
1898986,1181
752615,1178
2193895,1177
2154507,1177
1970401,1176
1706256,1176
116169,1175
2061232,1174
1631954,1173
1945175,1172
1633050,1172
1958644,1170
1796418,1169
2628691,1166
516322,1166
1460419,1165
1267491,1164
1416124,1164
875149,1164
710169,1163
1352360,1162
373834,1162
2059892,1162
1978494,1161
1498150,1161
1621084,1160
1080851,1160
1816320,1159
1860939,1158
1071565,1158
667857,1157
169090,1157
921857,1157
898597,1156
656385,1156
999944,1155
215181,1154
1289926,1153
2643264,1152
882697,1151
1690124,1148
2149558,1148
1307291,1146
944710,1146
1783813,1145
581623,1145
2274013,1145
2065929,1145
727854,1144
1852572,1143
277210,1143
957468,1142
1487821,1142
3062999,1142
1031480,1138
1403276,1138
1558497,1138
1074466,1138
1063623,1138
133480,1138
1849433,1134
1433283,1132
1404466,1132
1639177,1131
312770,1130
1637380,1129
812721,1129
1214269,1128
3126205,1128
724474,1127
1027361,1127
1093507,1127
2405223,1126
1889804,1125
937380,1125
2127114,1124
1725624,1124
2395958,1123
740044,1122
1099936,1122
956103,1122
1193449,1121
393360,1121
1811156,1120
145601,1119
945096,1119
716176,1118
1627149,1118
956355,1114
257391,1113
2076261,1112
2083425,1107
187228,1106
782310,1105
207846,1103
2486606,1103
1543673,1103
1623220,1101
930497,1099
863999,1098
967248,1098
955864,1097
1770197,1094
443195,1094
84811,1094
309198,1094
2038750,1093
1484989,1092
1581289,1091
148653,1090
1099383,1089
1271985,1089
1730889,1088
1626556,1088
1698745,1087
2401868,1087
2129147,1086
1738018,1085
1120682,1085
942060,1084
2519704,1083
1905654,1083
941476,1083
853919,1082
2096051,1082
1398002,1081
235949,1081
1941890,1079
2335553,1079
2196829,1079
1690358,1079
954254,1079
671750,1078
2366247,1078
2687022,1077
1876016,1077
2382822,1077
1031937,1077
674979,1076
239259,1076
2546548,1075
2111436,1073
1177269,1073
858271,1072
1065901,1072
2599084,1071
163836,1070
2225737,1070
1272266,1069
1495848,1068
2054334,1066
755932,1066
1025946,1066
1397951,1065
2188430,1064
1870911,1062
1054525,1061
673916,1061
2726491,1060
703657,1060
1349998,1059
626001,1059
754799,1058
2324863,1057
146372,1057
713932,1057
407041,1057
1932924,1056
3005170,1056
433440,1056
761802,1056
817269,1055
2581610,1054
819500,1054
208849,1054
1090928,1053
712071,1053
1972535,1053
916788,1053
1942342,1052
2328676,1050
823688,1050
2090845,1050
1165105,1049
962950,1049
1040239,1047
1974024,1047
672737,1047
146929,1046
1256881,1046
1933561,1045
812041,1045
2535608,1044
1493345,1042
421532,1042
803199,1042
1815491,1041
2161155,1040
124217,1040
803446,1040
2464481,1039
1270538,1038
903567,1038
183769,1038
1649525,1037
1282215,1037
972457,1037
2382179,1036
1149864,1036
855948,1034
1431582,1034
1295194,1033
1122817,1033
1824194,1033
578505,1033
1676342,1032
123180,1030
678031,1030
1594731,1030
274319,1030
1219236,1029
1937747,1027
2004346,1027
68036,1027
1848868,1026
222289,1026
1682475,1025
690818,1025
1778560,1024
1127620,1024
1519137,1023
830360,1022
1840044,1020
828302,1019
1562306,1019
1027702,1019
1269592,1018
965015,1017
734339,1016
181097,1016
1686476,1014
399465,1014
1511760,1013
1933871,1013
788488,1012
1846447,1009
2800850,1008
714546,1007
1262895,1005
1173115,1005
1464026,1004
713818,1004
1011398,1003
130500,1003
1501761,1003
662590,1003
1233411,1003
1353243,1001
1077370,1001
1067859,1000
1737489,1000
1181268,1000
2449782,999
731450,999
1020502,998
991014,998
941137,998
763167,997
492285,996
741949,996
2058787,996
942561,994
1762733,994
131362,993
1173114,993
2546306,992
667021,992
1382695,992
447506,992
1150882,991
2480901,990
1056320,989
891206,989
1170480,988
1104572,988
2653571,987
1263789,987
837694,985
556040,985
642687,984
2474570,984
397299,984
1863992,984
1909555,982
473218,982
544671,980
2060955,980
816221,977
556622,977
2778998,976
2596016,975
2456817,975
1106276,973
1031602,971
588975,970
1593252,970
368558,970
181253,969
1816330,969
1557461,967
859246,967
2477065,966
2422755,966
1165780,966
382042,966
188819,965
2046653,963
263614,963
1170505,959
1062037,959
1896447,958
93323,958
1024480,955
831035,955
2530752,954
1989448,954
425779,953
997648,952
1514412,950
189292,950
1850300,948
1492010,948
1290997,947
115891,947
2474574,946
2468861,946
1814149,946
1351114,945
804727,944
1053415,944
1946377,943
965546,943
205022,943
555108,942
1860991,941
325209,941
2096053,941
793846,940
1460972,940
970946,940
2464479,939
1969095,939
1400912,939
2323413,937
1847496,937
144320,937
1477476,936
912431,936
1213767,936
1821561,935
1742470,935
679779,934
1390392,934
1291658,934
918087,934
256839,933
833638,933
758156,933
804411,932
1677982,932
1397544,931
1881833,931
1523011,931
464973,930
1576653,928
1351722,927
1215127,927
677872,927
1868547,926
1218337,925
776951,925
1981872,925
1581190,925
1794638,925
2456559,924
1854204,924
1255391,924
804960,923
687865,923
2075704,921
70052,921
996357,921
1121245,920
2198933,920
1572870,919
1385212,917
2282064,916
1962380,916
1678457,916
1021583,915
2802397,913
1791108,913
767203,912
2598547,912
1978242,912
1737169,911
1530025,911
1217097,910
1086431,910
1031597,909
1889235,908
781370,908
2283281,907
1712012,907
117236,907
499343,906
2317127,906
1443674,905
2270763,905
954108,905
957971,903
996408,903
888016,903
2742961,903
496424,902
1950964,902
678306,901
636657,901
820004,901
48985,901
762047,901
1570142,899
148000,899
842815,898
2042323,896
309077,896
1112193,895
1825504,895
761722,895
1625592,893
201560,893
1607736,892
574187,891
274276,891
1678956,891
1840093,891
489533,890
1490581,889
1907933,889
684163,889
2299561,887
2691949,887
329508,887
1785865,886
486619,884
1298485,884
322744,884
532664,883
679226,883
560864,883
298176,882
1396767,882
496762,882
1724776,881
1580208,881
1414456,881
1758872,880
364473,880
1084804,879
707187,879
540796,879
1317258,878
1561555,878
